,Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps,Latitude,Longitude,UPN
65,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-pondok-nirwana-merr-mom-reni-executive-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Pondok Nirwana Merr Mom Reni Executive Rungkut Surabaya,Rungkut,1600000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3297269,112.7846992",-7.3297269,112.7846992,0.5504543203079266
66,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-house-of-jelita-tipe-b-rungkut-surabaya?redirection_source=list%20kos%20result,Kost House Of Jelita Tipe B Rungkut Surabaya,Rungkut,1500000,Putra,Tidak termasuk listrik,16.0,No,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3184631675043,112.78603264043",-7.3184631675043,112.78603264043,1.6179027031547517
67,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-murah-vip-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Yuanita Rungkut Gunung Anyar Surabaya,Gunung Anyar,1650000,Campur,Tidak termasuk listrik,10.5,Yes,Yes,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.33713,112.776671",-7.33713,112.776671,1.4040668990087795
68,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ga-gunung-anyar-1?redirection_source=list%20kos%20result,Kost GA Gunung Anyar Surabaya,Gunung Anyar,1250000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.332881,112.8038648",-7.332881,112.8038648,1.680810566316888
69,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-aulian-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Aulian Gunung Anyar Surabaya,Gunung Anyar,690000,Putri,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3431943,112.8009847",-7.3431943,112.8009847,1.788291011339433
70,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-gunung-anyar-lor-2-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Gunung Anyar Lor 2 Rungkut Surabaya,Gunung Anyar,600000,Campur,Tidak termasuk listrik,13.2,Yes,No,No,Yes,Yes,2.2,6.0,"https://maps.google.com/maps?z=7&q=-7.3347634387732,112.78299450874",-7.3347634387732,112.78299450874,0.6587555519520454
71,https://mamikos.com/room/kost-kabupaten-sidoarjo-kost-putri-eksklusif-kost-pokcan-waru-sidoarjo?redirection_source=list%20kos%20result,Kost Pokcan Waru Sidoarjo,Waru,700000,Putri,Tidak termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.344886,112.773502",-7.344886,112.773502,2.1429464925126607
72,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-yuni-kusuma-wati-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Yuni Kusuma Wati Rungkut Surabaya,Rungkut,1200000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3146803437574,112.79761254787",-7.3146803437574,112.79761254787,2.243901766544206
73,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-upn-uinsa-uph-ut-rsud-sby-timur-bandara-merr-rungkut-degrasia-home-tipe-1-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost UPN UINSA UPH UT RSUD Sby Timur Bandara MERR Rungkut Degrasia Home Tipe 1 Gunung Anyar Surabaya,Gunung Anyar,1500000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3353484,112.7834821",-7.3353484,112.7834821,0.6347676894606217
74,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bu-nisa-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Bu Nisa Gunung Anyar Surabaya,Gunung Anyar,1650000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,No,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3337715,112.7842657",-7.3337715,112.7842657,0.4930912668470897
75,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-d7-gununganyar-surabaya?redirection_source=list%20kos%20result,Kost D7 Safrani GunungAnyar Surabaya,Gunung Anyar,500000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3343700525126,112.80384868383",-7.3343700525126,112.80384868383,1.6882283524226642
76,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-lucy-abdul-karim-type-a-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Lucy Abdul Karim Type A Gunung Anyar Surabaya,Gunung Anyar,852500,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.338644,112.771274",-7.338644,112.771274,2.0213920894414694
77,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-asri-ubaya-upn-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Asri Ubaya Upn Rungkut Surabaya,Rungkut,700000,Putri,Termasuk listrik,16.0,No,No,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3268787,112.7761267",-7.3268787,112.7761267,1.5267829663505923
78,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-griya-sentosa-ii-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Griya Sentosa II Rungkut Surabaya,Rungkut,1000000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,No,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3179319823507,112.80237816274",-7.3179319823507,112.80237816274,2.2423927037850877
79,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-hananny-tipe-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Hananny Tipe A Rungkut Surabaya,Rungkut,850000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.330682,112.780293",-7.330682,112.780293,0.9481269154132048
80,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-cozy-tipe-executive-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Cozy Tipe Executive Rungkut Surabaya,Rungkut,900000,Campur,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3211829321602,112.77176745236",-7.3211829321602,112.77176745236,2.2628510564924524
81,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-alva-betha-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Alva Betha Rungkut Surabaya,Rungkut,1050000,Putri,Termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3254494352792,112.7838293463",-7.3254494352792,112.7838293463,0.972061359512826
82,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-jl-medokan-type-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Jl Medokan Type A Rungkut Surabaya,Rungkut,649000,Putri,Termasuk listrik,10.5,No,No,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.3277512682483,112.79060125351",-7.3277512682483,112.79060125351,0.6006189168918769
83,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-rini-medokan-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Rini Medokan Rungkut Surabaya,Rungkut,700000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3231489205872,112.7995249629",-7.3231489205872,112.7995249629,1.6103240363101186
84,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-pandugo-1-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Pandugo 1 Rungkut Surabaya,Rungkut,1500000,Putra,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.320429,112.785478",-7.320429,112.785478,1.4170091696334586
85,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-l22-rungkut-surabaya?redirection_source=list%20kos%20result,Kost L22 Rungkut Surabaya,Rungkut,825000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,No,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3322561357747,112.79598981142",-7.3322561357747,112.79598981142,0.814400855333818
86,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-tambak-medokan-ayu-vi-a-rungkut-surabaya-1?redirection_source=list%20kos%20result,Kost Tambak Medokan Ayu VI A Rungkut Surabaya,Rungkut,725000,Putri,Tidak termasuk listrik,15.75,Yes,No,Yes,Yes,Yes,3.5,4.5,"https://maps.google.com/maps?z=7&q=-7.3269169,112.8029171",-7.3269169,112.8029171,1.7059598096375712
87,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-gang-16-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Gang 16 Rungkut Surabaya,Rungkut,1000000,Putri,Tidak termasuk listrik,9.0,Yes,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3253626424427,112.80813418329",-7.3253626424427,112.80813418329,2.3044819505423915
88,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-penjaringan-tipe-ab-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Penjaringan Tipe AB Rungkut Surabaya,Rungkut,800000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.31949,112.78299",-7.31949,112.78299,1.6035737055614654
89,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bu-khusnul-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Bu Khusnul Rungkut Surabaya,Rungkut,950000,Putri,Tidak termasuk listrik,12.0,Yes,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3165489248138,112.79963023961",-7.3165489248138,112.79963023961,2.175408271496054
90,https://mamikos.com/room/kost-kabupaten-sidoarjo-kost-campur-eksklusif-kost-mangga-dua-pondok-chandra-indah-waru-sidoarjo-1?redirection_source=list%20kos%20result,Kost Mangga Dua Pondok Chandra Indah Waru Sidoarjo,Waru,1450000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.345383,112.776273",-7.345383,112.776273,1.953984418584265
91,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-rumah-ps-rungkut-surabaya-1?redirection_source=list%20kos%20result,Kost Rumah PS Rungkut Surabaya,Rungkut,1000000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3252483,112.785419",-7.3252483,112.785419,0.909499774971738
92,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-mas-irul-tipe-a-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Mas Irul Tipe A Rungkut Surabaya,Rungkut,670000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.330571845395,112.79676094651",-7.330571845395,112.79676094651,0.9304425820175347
93,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-penjaringan-asri-xviiii-tipe-b-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Penjaringan Asri XVIIII Tipe B Rungkut Surabaya,Rungkut,1000000,Putri,Tidak termasuk listrik,10.5,No,Yes,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.324045,112.78499",-7.324045,112.78499,1.0512034571490054
94,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-sarwi-3-od-tipe-c-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Sarwi 3 OD Tipe C Rungkut Surabaya,Rungkut,350000,Campur,Tidak termasuk listrik,9.0,No,No,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3286610908873,112.77075827122",-7.3286610908873,112.77075827122,2.023043622686294
95,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-jaya-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Jaya Gunung Anyar Surabaya,Gunung Anyar,1250000,Putri,Tidak termasuk listrik,10.5,Yes,No,Yes,Yes,Yes,3.0,3.5,"https://maps.google.com/maps?z=7&q=-7.338134,112.799281",-7.338134,112.799281,1.3172086469734963
96,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-luxurich-ac-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Luxurich AC Gunung Anyar Surabaya,Gunung Anyar,1700000,Putri,Tidak termasuk listrik,14.0,Yes,Yes,Yes,Yes,Yes,3.5,4.0,"https://maps.google.com/maps?z=7&q=-7.337864,112.802754",-7.337864,112.802754,1.6574705861655483
97,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-rosa-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Rosa Rungkut Surabaya,Rungkut,1200000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.327138,112.799975",-7.327138,112.799975,1.4004251452313796
98,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-hananny-2-tipe-a-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Hananny 2 Tipe A Rungkut Surabaya,Rungkut,850000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.322679,112.793042",-7.322679,112.793042,1.2247377417866117
99,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-hanif-upn-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Hanif UPN Rungkut Surabaya,Rungkut,1200000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3330355959382,112.7932375297",-7.3330355959382,112.7932375297,0.5095083282247462
100,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-joy-royal-paka-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Joy Royal Paka Gunung Anyar Surabaya,Gunung Anyar,1250000,Putri,Tidak termasuk listrik,4.0,Yes,Yes,Yes,Yes,Yes,2.0,2.0,"https://maps.google.com/maps?z=7&q=-7.3369431847448,112.79411964118",-7.3369431847448,112.79411964118,0.7623061281977157
101,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kos-pak-tri-tipe-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Bapak Tri Tipe A Rungkut Surabaya,Rungkut,850000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3279269,112.8018888",-7.3279269,112.8018888,1.5593911262950735
102,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-wisma-ady-tipe-non-ac-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Wisma Ady Tipe Non AC Gunung Anyar Surabaya,Gunung Anyar,700000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3381406272253,112.77512457222",-7.3381406272253,112.77512457222,1.6035530963212679
103,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-mega-rungkut-surabaya-1?redirection_source=list%20kos%20result,Kost Mega Rungkut Surabaya,Rungkut,500000,Campur,Termasuk listrik,9.0,No,No,Yes,No,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.323403,112.782579",-7.323403,112.782579,1.238040295001169
104,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-srikandi-tipe-c-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Srikandi Tipe C Rungkut Surabaya,Rungkut,700000,Putri,Termasuk listrik,5.0,No,No,Yes,Yes,No,2.0,2.5,"https://maps.google.com/maps?z=7&q=-7.3190732759401,112.79761791229",-7.3190732759401,112.79761791229,1.8188451763263835
105,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-penjaringan-tipe-a-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Penjaringan Tipe A Rungkut Surabaya,Rungkut,750000,Putri,Termasuk listrik,12.25,Yes,No,No,Yes,No,3.5,3.5,"https://maps.google.com/maps?z=7&q=-7.3206723,112.782491",-7.3206723,112.782491,1.5071406911562697
106,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-vero-homestay-tipe-non-ac-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Vero Homestay Tipe Non AC Rungkut Surabaya,Rungkut,900000,Putri,Tidak termasuk listrik,6.25,No,Yes,Yes,Yes,No,2.5,2.5,"https://maps.google.com/maps?z=7&q=-7.33267,112.798332",-7.33267,112.798332,1.0706643860196985
107,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kos-bebas-upn-vvip-vvip-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Medokan Raya VVIP Rungkut Surabaya,Rungkut,1600000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3330355959382,112.7932375297",-7.3330355959382,112.7932375297,0.5095083282247462
108,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-luxurich-tipe-non-ac-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Luxurich Tipe Non AC Gunung Anyar Surabaya,Gunung Anyar,1200000,Putri,Tidak termasuk listrik,14.0,Yes,No,Yes,Yes,No,3.5,4.0,"https://maps.google.com/maps?z=7&q=-7.3378547,112.8027578",-7.3378547,112.8027578,1.657512574885482
109,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-kamda-1-tipe-vip-2-orang-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Kamda 1 Tipe VIP 2 Rungkut Surabaya,Rungkut,1650000,Putri,Tidak termasuk listrik,30.0,Yes,Yes,Yes,Yes,Yes,5.0,6.0,"https://maps.google.com/maps?z=7&q=-7.3146623861866,112.79807455838",-7.3146623861866,112.79807455838,2.2686455868148747
110,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griyo-arjo-tipe-1-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost Griyo Arjo Tipe 1 Gunung Anyar Surabaya,Gunung Anyar,1500000,Campur,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.33396,112.804115",-7.33396,112.804115,1.7133614880952726
111,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-aradif-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Aradif Rungkut Surabaya,Rungkut,1300000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3331360211672,112.79622450471",-7.3331360211672,112.79622450471,0.8390735001838426
112,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-mer-baruk-utara-tipe-executive-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Mer Baruk Utara Tipe Executive Rungkut Surabaya,Rungkut,525000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.314763,112.780028",-7.314763,112.780028,2.216857972739622
113,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-house-of-jelita-tipe-a-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost House Of Jelita Tipe A Rungkut Surabaya,Rungkut,1200001,Putra,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3184631675043,112.78603264043",-7.3184631675043,112.78603264043,1.6179027031547517
114,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-sarwi-3-od-tipe-aa-rungkut-surabaya?redirection_source=list%20kos%20result,Kost Sarwi 3 OD Tipe AA Rungkut Surabaya,Rungkut,475000,Campur,Tidak termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3286610908873,112.77075827122",-7.3286610908873,112.77075827122,2.023043622686294
115,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-upn-uinsa-uph-ut-rsud-sby-timur-bandara-merr-rungkut-degrasia-home-tipe-2-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost UPN UINSA UPH UT RSUD Sby Timur Bandara MERR Rungkut Degrasia Home Tipe 2 Gunung Anyar Surabaya,Gunung Anyar,1400000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3353484,112.7834821",-7.3353484,112.7834821,0.6347676894606217
116,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-upn-uinsa-uph-ut-rsud-sby-timur-bandara-merr-rungkut-degrasia-home-tipe-3-gunung-anyar-surabaya-2?redirection_source=list%20kos%20result,Kost UPN UINSA UPH UT RSUD Sby Timur Bandara MERR Rungkut Degrasia Home Tipe 3 Gunung Anyar Surabaya,Gunung Anyar,1300000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3353484,112.7834821",-7.3353484,112.7834821,0.6347676894606217
117,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-dewi-mahasiswi-upn-tipe-a-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Dewi Mahasiswi Upn Tipe A Gunung Anyar Surabaya,Gunung Anyar,875000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.335382,112.775492",-7.335382,112.775492,1.476849205642611
118,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-khansa-rungkut-surabaya-2?redirection_source=list%20kos%20result,Kost Khansa Rungkut Surabaya,Rungkut,1100000,Putri,Tidak termasuk listrik,5.0,No,Yes,Yes,Yes,Yes,2.0,2.5,"https://maps.google.com/maps?z=7&q=-7.333136,112.796225",-7.333136,112.796225,0.8391279545121323
119,https://mamikos.com/room/kost-kabupaten-sidoarjo-kost-putra-murah-kost-berkah-sejahtera-waru-sidoarjo?redirection_source=list%20kos%20result,Kost Berkah Sejahtera Waru Sidoarjo,Waru,800000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3492871,112.8043631",-7.3492871,112.8043631,2.5258533449433322
120,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-erly-tipe-a-gunung-anyar-surabaya?redirection_source=list%20kos%20result,Kost Erly Tipe A Gunung Anyar Surabaya,Gunung Anyar,1350000,Putri,Termasuk listrik,9.0,No,Yes,No,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.342038,112.78871",-7.342038,112.78871,1.028995600654161
